survey_date,province,lat,lon,rice_ecosystem,rice_stage,rice_variety,rat_damage_%,GA_snail_ea,dead_heart_%,rice_gall_midge_%,white_head_%,rice_bug_%,rice_thrip_%,whorl_maggot_%,rice_hispa_%,leaf_folder,bph_pertiller,wbph_pertiller,zigzag_pertiller,green_leafhopper_pertiller,white_whitefily_pertiller,black_bug_pertiller,bacterial_blight_%,bacterial_leaf_streak_%,brown_spot_%,leaf_blast_%,red_stripe_%,narrow_brown_spot_%,bakanae_%,dirty_panicle_%,false_smut_%,neck_blast_%,sheath_blight_%,sheath_rot_%,hopper_burn_%,gressy_stun_virus_%,ragged_stun_virus_%,orange_leaf_%,weed_infestration_%,dominant_weed_type,dominant_weed_species,parsed_date,lat_clean,lon_clean,grid_cell,gdd_cum_7d,rain_cum_7d,rain_max_7d,rad_cum_7d,dtr_mean_7d,dtr_std_7d,rh_mean_7d,cdd_7d,gdd_cum_14d,rain_cum_14d,rain_max_14d,rad_cum_14d,dtr_mean_14d,dtr_std_14d,rh_mean_14d,cdd_14d,gdd_cum_30d,rain_cum_30d,rain_max_30d,rad_cum_30d,dtr_mean_30d,dtr_std_30d,rh_mean_30d,cdd_30d,gdd_cum_60d,rain_cum_60d,rain_max_60d,rad_cum_60d,dtr_mean_60d,dtr_std_60d,rh_mean_60d,cdd_60d
2024-05-03,เชียงราย,19.621712,99.494544,นาชลประทาน,ออกรวง,ไม่ทราบพันธุ์ข้าว,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.687,0.0,0.0,0.0,0.0,9.701,0.0,0.0,0.0,0.0,0,0,0,0,1.67,หญ้า,หญ้าข้าวนก,2024-05-03,19.621712,99.494544,"(19.5, 99.5)",147.83,1.2,0.69,154.0,15.97,1.7,44.51,7,287.21,6.99,4.76,315.37,15.78,1.39,47.63,13,601.13,41.44,7.57,656.54,15.8,1.83,50.7,22,1089.16,48.74,7.57,1304.2,16.3,2.44,50.94,49
2024-05-15,เชียงราย,19.598668,99.839276,นาชลประทาน,ก่อนเก็บเกี่ยวเกี่ยว,CP888,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.851,12.048,0.0,0.0,0.0,3.614,0.0,20.548,0.0,0.0,0,0,0,0,1.67,กก,,2024-05-15,19.598668,99.839276,"(19.5, 100.0)",135.72,30.57,10.77,159.6,11.14,1.69,66.67,2,290.52,54.46,14.0,303.81,11.51,2.2,57.34,5,637.33,65.35,14.0,657.5,13.45,2.61,52.35,19,1229.77,125.74,14.0,1277.19,14.03,3.0,51.25,38
2024-05-15,เชียงราย,19.522703,99.741037,นาชลประทาน,ก่อนเก็บเกี่ยวเกี่ยว,สันป่าตอง 1,7.447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.454,4.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,15.0,หญ้า,หญ้าข้าวนก,2024-05-15,19.522703,99.741037,"(19.5, 99.5)",128.59,30.03,8.37,157.89,12.12,2.04,69.86,0,271.72,57.87,18.51,300.91,12.69,2.16,59.93,5,592.76,65.39,18.51,659.49,14.43,2.34,54.24,20,1132.05,105.52,18.51,1303.64,15.21,2.78,53.49,40
2024-05-17,อุทัยธานี,15.28409,99.71682,นาชลประทาน,แตกกอ,กข49,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,10.0,กก,กกขนาก,2024-05-17,15.28409,99.71682,"(15.5, 99.5)",132.98,51.45,19.13,137.31,8.34,1.66,75.16,1,286.92,78.23,20.57,282.1,9.87,2.78,64.32,6,652.19,78.23,20.57,656.96,12.93,3.58,56.0,22,1249.01,129.32,20.57,1270.13,12.87,3.19,57.88,45
2024-05-17,อุทัยธานี,15.29358,99.68308,นาชลประทาน,ระยะกล้า,กข85,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,2024-05-17,15.29358,99.68308,"(15.5, 99.5)",132.98,51.45,19.13,137.31,8.34,1.66,75.16,1,286.92,78.23,20.57,282.1,9.87,2.78,64.32,6,652.19,78.23,20.57,656.96,12.93,3.58,56.0,22,1249.01,129.32,20.57,1270.13,12.87,3.19,57.88,45
2024-05-17,อุทัยธานี,15.31156,99.66894,นาชลประทาน,แตกกอ,กข79,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,2024-05-17,15.31156,99.66894,"(15.5, 99.5)",132.98,51.45,19.13,137.31,8.34,1.66,75.16,1,286.92,78.23,20.57,282.1,9.87,2.78,64.32,6,652.19,78.23,20.57,656.96,12.93,3.58,56.0,22,1249.01,129.32,20.57,1270.13,12.87,3.19,57.88,45
2024-05-17,อุทัยธานี,15.31353,99.65624,นาชลประทาน,แตกกอ,กข85,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3519999999999999,0.0,0.3519999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,2024-05-17,15.31353,99.65624,"(15.5, 99.5)",132.98,51.45,19.13,137.31,8.34,1.66,75.16,1,286.92,78.23,20.57,282.1,9.87,2.78,64.32,6,652.19,78.23,20.57,656.96,12.93,3.58,56.0,22,1249.01,129.32,20.57,1270.13,12.87,3.19,57.88,45
2024-05-17,อุทัยธานี,15.31737,99.64592,นาชลประทาน,แตกกอ,กข85,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,2024-05-17,15.31737,99.64592,"(15.5, 99.5)",132.98,51.45,19.13,137.31,8.34,1.66,75.16,1,286.92,78.23,20.57,282.1,9.87,2.78,64.32,6,652.19,78.23,20.57,656.96,12.93,3.58,56.0,22,1249.01,129.32,20.57,1270.13,12.87,3.19,57.88,45
2024-05-17,อุทัยธานี,15.32536,99.63279,นาชลประทาน,ตั้งท้อง,กข79,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.333,พืชใบเลี้ยงคู่ใบกว้าง,ผักปอดนา,2024-05-17,15.32536,99.63279,"(15.5, 99.5)",132.98,51.45,19.13,137.31,8.34,1.66,75.16,1,286.92,78.23,20.57,282.1,9.87,2.78,64.32,6,652.19,78.23,20.57,656.96,12.93,3.58,56.0,22,1249.01,129.32,20.57,1270.13,12.87,3.19,57.88,45
2024-05-17,อุทัยธานี,15.35215,99.61541,นาชลประทาน,แตกกอ,กข85,0.8509999999999999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8509999999999999,1.915,0.0,1.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,10.0,กก,กกขนาก,2024-05-17,15.35215,99.61541,"(15.5, 99.5)",132.98,51.45,19.13,137.31,8.34,1.66,75.16,1,286.92,78.23,20.57,282.1,9.87,2.78,64.32,6,652.19,78.23,20.57,656.96,12.93,3.58,56.0,22,1249.01,129.32,20.57,1270.13,12.87,3.19,57.88,45
2024-05-17,อุทัยธานี,15.35543,99.61649000000001,นาชลประทาน,แตกกอ,กข85,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.216,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,2024-05-17,15.35543,99.61649000000001,"(15.5, 99.5)",132.98,51.45,19.13,137.31,8.34,1.66,75.16,1,286.92,78.23,20.57,282.1,9.87,2.78,64.32,6,652.19,78.23,20.57,656.96,12.93,3.58,56.0,22,1249.01,129.32,20.57,1270.13,12.87,3.19,57.88,45
2024-05-17,อุทัยธานี,15.43608,99.61803,นาชลประทาน,แตกกอ,กข49,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,2024-05-17,15.43608,99.61803,"(15.5, 99.5)",132.98,51.45,19.13,137.31,8.34,1.66,75.16,1,286.92,78.23,20.57,282.1,9.87,2.78,64.32,6,652.19,78.23,20.57,656.96,12.93,3.58,56.0,22,1249.01,129.32,20.57,1270.13,12.87,3.19,57.88,45
2024-05-17,อุทัยธานี,15.43218,99.64377,นาชลประทาน,แตกกอ,กข49,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,2024-05-17,15.43218,99.64377,"(15.5, 99.5)",132.98,51.45,19.13,137.31,8.34,1.66,75.16,1,286.92,78.23,20.57,282.1,9.87,2.78,64.32,6,652.19,78.23,20.57,656.96,12.93,3.58,56.0,22,1249.01,129.32,20.57,1270.13,12.87,3.19,57.88,45
2024-05-14,นครศรีธรรมราช,7.913375,100.227932,นาชลประทาน,ตั้งท้อง,กข109,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,58.824,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.6666667,พืชใบเลี้ยงคู่ใบกว้าง,เทียนนา,2024-05-14,7.913375,100.227932,"(8.0, 100.0)",141.45,19.83,6.98,129.22,5.98,1.77,78.33,3,293.66,42.7,13.41,265.6,6.97,1.71,73.93,6,632.34,65.96,13.41,640.46,8.01,1.61,71.95,17,1208.1,80.17,13.41,1344.4,7.86,1.42,73.98,44
2024-05-14,นครศรีธรรมราช,7.912974,100.227947,นาชลประทาน,ตั้งท้อง,กข109,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.459,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.6666667,พืชใบเลี้ยงคู่ใบกว้าง,"เทียนนา, กก",2024-05-14,7.912974,100.227947,"(8.0, 100.0)",141.45,19.83,6.98,129.22,5.98,1.77,78.33,3,293.66,42.7,13.41,265.6,6.97,1.71,73.93,6,632.34,65.96,13.41,640.46,8.01,1.61,71.95,17,1208.1,80.17,13.41,1344.4,7.86,1.42,73.98,44
2024-05-14,นครศรีธรรมราช,8.033937,100.230225,นาชลประทาน,ก่อนเก็บเกี่ยวเกี่ยว,กข41,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,15.0,กก,กกสามเหลี่ยม โสนคางคก หญ้าพุ่มพวง,2024-05-14,8.033937,100.230225,"(8.0, 100.0)",141.45,19.83,6.98,129.22,5.98,1.77,78.33,3,293.66,42.7,13.41,265.6,6.97,1.71,73.93,6,632.34,65.96,13.41,640.46,8.01,1.61,71.95,17,1208.1,80.17,13.41,1344.4,7.86,1.42,73.98,44
2024-05-14,นครศรีธรรมราช,8.360711999999998,100.054659,นาชลประทาน,ก่อนเก็บเกี่ยวเกี่ยว,กข77,0.0,0,0.0,0.0,5.224,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.6666667,กก,ผักปอดนา  กกสามเหลี่ยม,2024-05-14,8.360711999999998,100.054659,"(8.5, 100.0)",139.0,19.41,7.7,129.22,4.69,1.27,78.92,4,285.39,31.39,7.95,265.6,5.55,1.4,75.77,9,607.91,42.28,7.95,640.46,6.2,1.27,74.87,23,1161.26,52.41,7.95,1344.4,5.86,1.15,77.41,50
2024-05-14,นครศรีธรรมราช,8.361503,100.054569,นาชลประทาน,ก่อนเก็บเกี่ยวเกี่ยว,กข77,0.0,0,0.0,0.0,7.527,0.0,0.0,0.0,0.0,2.759,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.6666667,กก,ผักปอดนา  กกสามเหลี่ยม,2024-05-14,8.361503,100.054569,"(8.5, 100.0)",139.0,19.41,7.7,129.22,4.69,1.27,78.92,4,285.39,31.39,7.95,265.6,5.55,1.4,75.77,9,607.91,42.28,7.95,640.46,6.2,1.27,74.87,23,1161.26,52.41,7.95,1344.4,5.86,1.15,77.41,50
2024-05-15,พัทลุง,7.657123999999999,100.094506,นาชลประทาน,ก่อนเก็บเกี่ยวเกี่ยว,กข81,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.077,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0,0,0,0,28.333333,หญ้า,หญ้าข้าวนก  ผักบุ้ง  กกสามเหลี่ยม,2024-05-15,7.657123999999999,100.094506,"(7.5, 100.0)",139.62,19.13,6.76,144.32,5.43,1.47,78.54,1,286.08,46.23,14.22,289.06,6.38,1.54,75.36,3,623.2,95.82,14.22,647.93,7.43,1.72,73.3,9,1206.04,119.18,14.22,1349.0,7.71,1.66,73.18,32
2024-05-15,พัทลุง,7.656871,100.093332,นาชลประทาน,ก่อนเก็บเกี่ยวเกี่ยว,กข81,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,36.666667,หญ้า,ผักกระเฉด	 ผักปอดนา  แพงพวย หญ้าข้าวนก กกสามเหลี่ยม	,2024-05-15,7.656871,100.093332,"(7.5, 100.0)",139.62,19.13,6.76,144.32,5.43,1.47,78.54,1,286.08,46.23,14.22,289.06,6.38,1.54,75.36,3,623.2,95.82,14.22,647.93,7.43,1.72,73.3,9,1206.04,119.18,14.22,1349.0,7.71,1.66,73.18,32
2024-05-15,พัทลุง,7.662891,100.089797,นาชลประทาน,ก่อนเก็บเกี่ยวเกี่ยว,กข81,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.785,0.0,0.0,0.0,0.0,19.444,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,2024-05-15,7.662891,100.089797,"(7.5, 100.0)",139.62,19.13,6.76,144.32,5.43,1.47,78.54,1,286.08,46.23,14.22,289.06,6.38,1.54,75.36,3,623.2,95.82,14.22,647.93,7.43,1.72,73.3,9,1206.04,119.18,14.22,1349.0,7.71,1.66,73.18,32
2024-05-15,พัทลุง,7.663227,100.087793,นาชลประทาน,ก่อนเก็บเกี่ยวเกี่ยว,กข81,0.0,0,0.0,0.0,9.524,0.0,0.0,0.0,0.0,2.273,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,10.0,หญ้า,หญ้าพุ่มพวง	 หญ้าข้าวนก	 กกสามเหลี่ยม  หญ้าดอกขาว	,2024-05-15,7.663227,100.087793,"(7.5, 100.0)",139.62,19.13,6.76,144.32,5.43,1.47,78.54,1,286.08,46.23,14.22,289.06,6.38,1.54,75.36,3,623.2,95.82,14.22,647.93,7.43,1.72,73.3,9,1206.04,119.18,14.22,1349.0,7.71,1.66,73.18,32
2024-05-15,พัทลุง,7.668538,100.093773,นาชลประทาน,ออกรวง,กข81,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.6666667,กก,หญ้าข้าวนก	 กกสามเหลี่ยม	,2024-05-15,7.668538,100.093773,"(7.5, 100.0)",139.62,19.13,6.76,144.32,5.43,1.47,78.54,1,286.08,46.23,14.22,289.06,6.38,1.54,75.36,3,623.2,95.82,14.22,647.93,7.43,1.72,73.3,9,1206.04,119.18,14.22,1349.0,7.71,1.66,73.18,32
2024-05-15,พัทลุง,7.668462,100.09337,นาชลประทาน,แตกกอ,กข81,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.6666667,หญ้า,ผักตบชวา	 หญ้าดอกขาว	 กกสามเหลี่ยม	,2024-05-15,7.668462,100.09337,"(7.5, 100.0)",139.62,19.13,6.76,144.32,5.43,1.47,78.54,1,286.08,46.23,14.22,289.06,6.38,1.54,75.36,3,623.2,95.82,14.22,647.93,7.43,1.72,73.3,9,1206.04,119.18,14.22,1349.0,7.71,1.66,73.18,32
2024-05-15,พัทลุง,7.684678,100.086804,นาชลประทาน,ก่อนเก็บเกี่ยวเกี่ยว,กข81,0.0,0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.367,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.3333333,หญ้า,โสนคางคก	 หญ้าดอกขาว	,2024-05-15,7.684678,100.086804,"(7.5, 100.0)",139.62,19.13,6.76,144.32,5.43,1.47,78.54,1,286.08,46.23,14.22,289.06,6.38,1.54,75.36,3,623.2,95.82,14.22,647.93,7.43,1.72,73.3,9,1206.04,119.18,14.22,1349.0,7.71,1.66,73.18,32
2024-05-15,พัทลุง,7.728493,100.064261,นาชลประทาน,ระยะกล้า,กข81,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.367,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.122,16.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.3333333,หญ้า,หญ้าดอกขาว	,2024-05-15,7.728493,100.064261,"(7.5, 100.0)",139.62,19.13,6.76,144.32,5.43,1.47,78.54,1,286.08,46.23,14.22,289.06,6.38,1.54,75.36,3,623.2,95.82,14.22,647.93,7.43,1.72,73.3,9,1206.04,119.18,14.22,1349.0,7.71,1.66,73.18,32
2024-05-15,พัทลุง,7.728456,100.063993,นาชลประทาน,ระยะกล้า,กข81,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.231,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.538,17.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.3333333,หญ้า,หญ้าดอกขาว	,2024-05-15,7.728456,100.063993,"(7.5, 100.0)",139.62,19.13,6.76,144.32,5.43,1.47,78.54,1,286.08,46.23,14.22,289.06,6.38,1.54,75.36,3,623.2,95.82,14.22,647.93,7.43,1.72,73.3,9,1206.04,119.18,14.22,1349.0,7.71,1.66,73.18,32
2024-05-15,พัทลุง,7.723338,100.065607,นาชลประทาน,ระยะกล้า,กข81,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,2024-05-15,7.723338,100.065607,"(7.5, 100.0)",139.62,19.13,6.76,144.32,5.43,1.47,78.54,1,286.08,46.23,14.22,289.06,6.38,1.54,75.36,3,623.2,95.82,14.22,647.93,7.43,1.72,73.3,9,1206.04,119.18,14.22,1349.0,7.71,1.66,73.18,32
2024-05-15,พัทลุง,7.723413,100.066022,นาชลประทาน,ระยะกล้า,กข81,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.686,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,2024-05-15,7.723413,100.066022,"(7.5, 100.0)",139.62,19.13,6.76,144.32,5.43,1.47,78.54,1,286.08,46.23,14.22,289.06,6.38,1.54,75.36,3,623.2,95.82,14.22,647.93,7.43,1.72,73.3,9,1206.04,119.18,14.22,1349.0,7.71,1.66,73.18,32
2024-05-15,พัทลุง,7.71727,100.067292,นาชลประทาน,แตกกอ,กข81,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.722,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.6666667,หญ้า,ผักปอดนา	 หญ้าดอกขาว	,2024-05-15,7.71727,100.067292,"(7.5, 100.0)",139.62,19.13,6.76,144.32,5.43,1.47,78.54,1,286.08,46.23,14.22,289.06,6.38,1.54,75.36,3,623.2,95.82,14.22,647.93,7.43,1.72,73.3,9,1206.04,119.18,14.22,1349.0,7.71,1.66,73.18,32
2024-05-15,พัทลุง,7.717656,100.067321,นาชลประทาน,แตกกอ,กข81,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.944,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.6666667,หญ้า,ผักปอดนา	 หญ้าดอกขาว	,2024-05-15,7.717656,100.067321,"(7.5, 100.0)",139.62,19.13,6.76,144.32,5.43,1.47,78.54,1,286.08,46.23,14.22,289.06,6.38,1.54,75.36,3,623.2,95.82,14.22,647.93,7.43,1.72,73.3,9,1206.04,119.18,14.22,1349.0,7.71,1.66,73.18,32
2024-05-15,พัทลุง,7.716419,100.067203,นาชลประทาน,ระยะกล้า,ไรซ์เบอรี่,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.6666667,พืชใบเลี้ยงคู่ใบกว้าง,ผักปอดนา,2024-05-15,7.716419,100.067203,"(7.5, 100.0)",139.62,19.13,6.76,144.32,5.43,1.47,78.54,1,286.08,46.23,14.22,289.06,6.38,1.54,75.36,3,623.2,95.82,14.22,647.93,7.43,1.72,73.3,9,1206.04,119.18,14.22,1349.0,7.71,1.66,73.18,32
2024-05-24,นครสวรรค์,15.23746,100.29592,นาชลประทาน,แตกกอ,กข57,0.0,0,2.632,0.0,0.0,0.0,0.987,0.0,0.0,1.316,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,2024-05-24,15.23746,100.29592,"(15.0, 100.5)",138.91,104.41,27.95,119.62,6.49,1.68,80.39,1,294.0,145.26,27.95,263.43,7.88,2.18,73.89,3,707.52,175.38,27.95,622.65,10.88,3.78,59.72,12,1449.65,204.84,27.95,1278.44,12.16,3.26,55.28,36
2024-05-24,นครสวรรค์,15.23921,100.29823,นาชลประทาน,ตั้งท้อง,กข57,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.526,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.647,0.0,0.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,43.333,กก,หนวดปลาดุก,2024-05-24,15.23921,100.29823,"(15.0, 100.5)",138.91,104.41,27.95,119.62,6.49,1.68,80.39,1,294.0,145.26,27.95,263.43,7.88,2.18,73.89,3,707.52,175.38,27.95,622.65,10.88,3.78,59.72,12,1449.65,204.84,27.95,1278.44,12.16,3.26,55.28,36
2024-05-24,นครสวรรค์,15.23461,100.30243,นาชลประทาน,แตกกอ,กข41,0.0,0,1.282,0.0,0.0,0.0,0.641,0.0,0.0,0.641,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5.0,กก,หนวดปลาดุก,2024-05-24,15.23461,100.30243,"(15.0, 100.5)",138.91,104.41,27.95,119.62,6.49,1.68,80.39,1,294.0,145.26,27.95,263.43,7.88,2.18,73.89,3,707.52,175.38,27.95,622.65,10.88,3.78,59.72,12,1449.65,204.84,27.95,1278.44,12.16,3.26,55.28,36
2024-05-24,นครสวรรค์,15.22909,100.32148,นาชลประทาน,แตกกอ,กข85,0.0,0,1.563,0.0,0.0,0.0,0.0,0.0,0.0,0.977,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5.0,หญ้า,หญ้าข้าวนก,2024-05-24,15.22909,100.32148,"(15.0, 100.5)",138.91,104.41,27.95,119.62,6.49,1.68,80.39,1,294.0,145.26,27.95,263.43,7.88,2.18,73.89,3,707.52,175.38,27.95,622.65,10.88,3.78,59.72,12,1449.65,204.84,27.95,1278.44,12.16,3.26,55.28,36
2024-05-24,นครสวรรค์,15.21895,100.32034,นาชลประทาน,ระยะกล้า,กข41,0.0,0,2.299,0.0,0.0,0.0,2.682,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5.0,หญ้า,หญ้าข้าวนก,2024-05-24,15.21895,100.32034,"(15.0, 100.5)",138.91,104.41,27.95,119.62,6.49,1.68,80.39,1,294.0,145.26,27.95,263.43,7.88,2.18,73.89,3,707.52,175.38,27.95,622.65,10.88,3.78,59.72,12,1449.65,204.84,27.95,1278.44,12.16,3.26,55.28,36
2024-05-24,นครสวรรค์,15.13216,100.46654,นาชลประทาน,ระยะกล้า,กข41,0.0,0,0.0,0.0,0.0,0.0,12.121,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6059999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,2024-05-24,15.13216,100.46654,"(15.0, 100.5)",138.91,104.41,27.95,119.62,6.49,1.68,80.39,1,294.0,145.26,27.95,263.43,7.88,2.18,73.89,3,707.52,175.38,27.95,622.65,10.88,3.78,59.72,12,1449.65,204.84,27.95,1278.44,12.16,3.26,55.28,36
